Date,Average_price($/unit) ,Total_Volume (units),Type,Year,City,State,Mileage (miles)
2024-03-03,$1.40 ,29404,Organic,2024,Detroit, MI,2296
2024-03-03,$1.03 ,232697,Conventional,2024,Grand Rapids, MI,2193
2024-03-03,$1.12 ,10960,Organic,2024,Grand Rapids, MI,2193
2024-03-03,$1.06 ,502930,Conventional,2024,HarrisburgScranton, PA,2717
2024-03-03,$0.88 ,57918,Organic,2024,HarrisburgScranton, PA,2717
2024-03-03,$1.09 ,492915,Conventional,2024,HartfordSpringfield, CT,2906
2024-03-03,$1.39 ,28708,Organic,2024,HartfordSpringfield, CT,2906
2024-03-03,$0.87 ,1144187,Conventional,2024,Houston, TX,1656
2024-03-03,$1.04 ,38472,Organic,2024,Houston, TX,1656
2024-03-03,$0.97 ,320324,Conventional,2024,Indianapolis, IN,2083
2024-03-03,$1.77 ,12170,Organic,2024,Indianapolis, IN,2083
2024-03-03,$1.00 ,324925,Conventional,2024,Jacksonville, FL,2440
2024-03-03,$1.20 ,18335,Organic,2024,Jacksonville, FL,2440
2024-03-03,$1.05 ,421254,Conventional,2024,Las Vegas, NV,286
2024-03-03,$1.30 ,23087,Organic,2024,Las Vegas, NV,286
2024-03-03,$1.17 ,3070751,Conventional,2024,Los Angeles, CA,111
2024-03-03,$1.57 ,151618,Organic,2024,Los Angeles, CA,111
2024-03-03,$0.97 ,169344,Conventional,2024,Louisville, KY,2101
2024-03-03,$1.78 ,9845,Organic,2024,Louisville, KY,2101
2024-03-03,$0.93 ,388557,Conventional,2024,Nashville, TN,2022
2024-03-03,$1.46 ,31201,Organic,2024,Nashville, TN,2022
2024-03-03,$0.81 ,338303,Conventional,2024,New Orleans, LA,1954
2024-03-03,$1.07 ,18507,Organic,2024,New Orleans, LA,1954
2024-03-03,$1.19 ,2456560,Conventional,2024,New York, NY,2794
2024-03-03,$1.22 ,198268,Organic,2024,New York, NY,2794
2024-03-03,$0.93 ,891292,Conventional,2024,Orlando, FL,2617
2024-03-03,$1.14 ,49476,Organic,2024,Orlando, FL,2617
2024-03-03,$1.01 ,792039,Conventional,2024,Philadelphia, PA,2759
2024-03-03,$1.05 ,71963,Organic,2024,Philadelphia, PA,2759
2024-03-03,$0.92 ,1332517,Conventional,2024,PhoenixTucson, AZ,482
2024-03-03,$1.19 ,46480,Organic,2024,PhoenixTucson, AZ,482
2024-03-03,$0.93 ,229296,Conventional,2024,Pittsburgh, PA,2445
2024-03-03,$1.19 ,11757,Organic,2024,Pittsburgh, PA,2445
2024-03-03,$1.19 ,638618,Conventional,2024,Portland, OR,855
2024-03-03,$2.06 ,39115,Organic,2024,Portland, OR,855
2024-03-03,$1.02 ,574025,Conventional,2024,RaleighGreensboro, NC,2557
2024-03-03,$1.34 ,50797,Organic,2024,RaleighGreensboro, NC,2557
2024-03-03,$0.93 ,430556,Conventional,2024,RichmondNorfolk, VA,2632
2024-03-03,$1.30 ,35980,Organic,2024,RichmondNorfolk, VA,2632
2024-03-03,$1.26 ,468913,Conventional,2024,Sacramento, CA,277
2024-03-03,$1.68 ,18584,Organic,2024,Sacramento, CA,277
2024-03-03,$1.16 ,587491,Conventional,2024,San Diego, CA,253
2024-03-03,$1.80 ,25394,Organic,2024,San Diego, CA,253
2024-03-03,$1.34 ,761045,Conventional,2024,San Francisco, CA,283
2024-03-03,$1.82 ,59393,Organic,2024,San Francisco, CA,283
2024-03-03,$1.49 ,572811,Conventional,2024,Seattle, WA,1029
2024-03-03,$2.25 ,67206,Organic,2024,Seattle, WA,1029
2024-03-03,$1.23 ,89080,Conventional,2024,Spokane, WA,1097
2024-03-03,$2.31 ,5069,Organic,2024,Spokane, WA,1097
2024-03-03,$0.80 ,308192,Conventional,2024,St. Louis, MO,1841
2024-03-03,$1.26 ,18935,Organic,2024,St. Louis, MO,1841
2024-03-03,$0.93 ,130581,Conventional,2024,Syracuse, NY,2693
2024-03-03,$1.15 ,10160,Organic,2024,Syracuse, NY,2693
2024-03-03,$0.95 ,889401,Conventional,2024,Tampa, FL,2636
2024-03-03,$1.18 ,38589,Organic,2024,Tampa, FL,2636
2024-03-10,$1.05 ,141617,Conventional,2024,Albany, NY,2832
2024-03-10,$1.14 ,9731,Organic,2024,Albany, NY,2832
2024-03-10,$1.00 ,934185,Conventional,2024,Atlanta, GA,2199
2024-03-10,$0.97 ,109455,Organic,2024,Atlanta, GA,2199
2024-03-10,$1.07 ,1390817,Conventional,2024,BaltimoreWashington, MD,2679
2024-03-10,$1.17 ,134987,Organic,2024,BaltimoreWashington, MD,2679
2024-03-10,$1.12 ,131894,Conventional,2024,Boise, ID,827
2024-03-10,$1.72 ,6021,Organic,2024,Boise, ID,827
2024-03-10,$1.25 ,723858,Conventional,2024,Boston, MA,2998
2024-03-10,$1.48 ,44910,Organic,2024,Boston, MA,2998
2024-03-10,$0.94 ,278246,Conventional,2024,BuffaloRochester, NY,2552
2024-03-10,$1.13 ,30034,Organic,2024,BuffaloRochester, NY,2552
2024-03-10,$1.10 ,464786,Conventional,2024,Charlotte, NC,2428
2024-03-10,$1.34 ,52879,Organic,2024,Charlotte, NC,2428
2024-03-10,$0.87 ,1628197,Conventional,2024,Chicago, IL,2030
2024-03-10,$1.15 ,85798,Organic,2024,Chicago, IL,2030
2024-03-10,$0.99 ,380977,Conventional,2024,CincinnatiDayton, OH,2190
2024-03-10,$1.96 ,22900,Organic,2024,CincinnatiDayton, OH,2190
2024-03-10,$0.99 ,328876,Conventional,2024,Columbus, OH,2261
2024-03-10,$1.66 ,14418,Organic,2024,Columbus, OH,2261
2024-03-10,$0.80 ,1631246,Conventional,2024,DallasFtWorth, TX,1449
2024-03-10,$1.07 ,73774,Organic,2024,DallasFtWorth, TX,1449
2024-03-10,$1.06 ,1058847,Conventional,2024,Denver, CO,1032
2024-03-10,$1.27 ,53788,Organic,2024,Denver, CO,1032
2024-03-10,$1.03 ,614918,Conventional,2024,Detroit, MI,2296
2024-03-10,$1.40 ,30424,Organic,2024,Detroit, MI,2296
2024-03-10,$1.12 ,303353,Conventional,2024,Grand Rapids, MI,2193
2024-03-10,$1.09 ,10733,Organic,2024,Grand Rapids, MI,2193
2024-03-10,$1.11 ,490350,Conventional,2024,HarrisburgScranton, PA,2717
2024-03-10,$0.89 ,65242,Organic,2024,HarrisburgScranton, PA,2717
2024-03-10,$1.25 ,447863,Conventional,2024,HartfordSpringfield, CT,2906
2024-03-10,$1.20 ,46326,Organic,2024,HartfordSpringfield, CT,2906
2024-03-10,$0.90 ,1049174,Conventional,2024,Houston, TX,1656
2024-03-10,$1.03 ,39651,Organic,2024,Houston, TX,1656
2024-03-10,$1.00 ,347141,Conventional,2024,Indianapolis, IN,2083
2024-03-10,$1.80 ,11364,Organic,2024,Indianapolis, IN,2083
2024-03-10,$1.02 ,303139,Conventional,2024,Jacksonville, FL,2440
2024-03-10,$1.28 ,14756,Organic,2024,Jacksonville, FL,2440
2024-03-10,$1.13 ,390445,Conventional,2024,Las Vegas, NV,286
2024-03-10,$1.33 ,24726,Organic,2024,Las Vegas, NV,286
2024-03-10,$1.10 ,3212258,Conventional,2024,Los Angeles, CA,111
2024-03-10,$1.59 ,157162,Organic,2024,Los Angeles, CA,111
2024-03-10,$0.95 ,177348,Conventional,2024,Louisville, KY,2101
2024-03-10,$1.73 ,10552,Organic,2024,Louisville, KY,2101
2024-03-10,$0.93 ,385138,Conventional,2024,Nashville, TN,2022
2024-03-10,$1.51 ,28467,Organic,2024,Nashville, TN,2022
2024-03-10,$0.82 ,339912,Conventional,2024,New Orleans, LA,1954
2024-03-10,$1.08 ,20580,Organic,2024,New Orleans, LA,1954
2024-03-10,$1.30 ,2393173,Conventional,2024,New York, NY,2794
2024-03-10,$1.18 ,238929,Organic,2024,New York, NY,2794
2024-03-10,$0.95 ,866321,Conventional,2024,Orlando, FL,2617
2024-03-10,$1.27 ,44664,Organic,2024,Orlando, FL,2617
2024-03-10,$1.07 ,764178,Conventional,2024,Philadelphia, PA,2759
2024-03-10,$1.02 ,88263,Organic,2024,Philadelphia, PA,2759
2024-03-10,$1.01 ,1286066,Conventional,2024,PhoenixTucson, AZ,482
2024-03-10,$1.21 ,50180,Organic,2024,PhoenixTucson, AZ,482
2024-03-10,$0.95 ,225661,Conventional,2024,Pittsburgh, PA,2445
2024-03-10,$1.10 ,17298,Organic,2024,Pittsburgh, PA,2445
2024-03-10,$1.10 ,683091,Conventional,2024,Portland, OR,855
2024-03-10,$2.05 ,38255,Organic,2024,Portland, OR,855
2024-03-10,$1.06 ,544844,Conventional,2024,RaleighGreensboro, NC,2557
2024-03-10,$1.31 ,56416,Organic,2024,RaleighGreensboro, NC,2557
2024-03-10,$0.97 ,409195,Conventional,2024,RichmondNorfolk, VA,2632
2024-03-10,$1.24 ,41587,Organic,2024,RichmondNorfolk, VA,2632
2024-03-10,$1.10 ,540885,Conventional,2024,Sacramento, CA,277
2024-03-10,$1.69 ,19161,Organic,2024,Sacramento, CA,277
2024-03-10,$1.11 ,603257,Conventional,2024,San Diego, CA,253
2024-03-10,$1.75 ,26863,Organic,2024,San Diego, CA,253
2024-03-10,$1.03 ,956449,Conventional,2024,San Francisco, CA,283
2024-03-10,$1.90 ,54779,Organic,2024,San Francisco, CA,283
2024-03-10,$1.32 ,686376,Conventional,2024,Seattle, WA,1029
2024-03-10,$2.08 ,69886,Organic,2024,Seattle, WA,1029
2024-03-10,$1.14 ,107222,Conventional,2024,Spokane, WA,1097
2024-03-10,$2.22 ,5156,Organic,2024,Spokane, WA,1097
2024-03-10,$0.80 ,299939,Conventional,2024,St. Louis, MO,1841
2024-03-10,$1.16 ,22425,Organic,2024,St. Louis, MO,1841
2024-03-10,$0.97 ,120109,Conventional,2024,Syracuse, NY,2693
2024-03-10,$1.07 ,13604,Organic,2024,Syracuse, NY,2693
2024-03-10,$0.96 ,864469,Conventional,2024,Tampa, FL,2636
2024-03-10,$1.27 ,37231,Organic,2024,Tampa, FL,2636
2024-03-17,$1.08 ,137442,Conventional,2024,Albany, NY,2832
2024-03-17,$1.17 ,8219,Organic,2024,Albany, NY,2832
2024-03-17,$1.02 ,916659,Conventional,2024,Atlanta, GA,2199
2024-03-17,$0.98 ,107129,Organic,2024,Atlanta, GA,2199
2024-03-17,$1.05 ,1403269,Conventional,2024,BaltimoreWashington, MD,2679
2024-03-17,$1.23 ,111537,Organic,2024,BaltimoreWashington, MD,2679
2024-03-17,$1.17 ,118740,Conventional,2024,Boise, ID,827
2024-03-17,$1.69 ,4925,Organic,2024,Boise, ID,827
2024-03-17,$1.21 ,746336,Conventional,2024,Boston, MA,2998
2024-03-17,$1.51 ,42859,Organic,2024,Boston, MA,2998
2024-03-17,$0.95 ,263811,Conventional,2024,BuffaloRochester, NY,2552
2024-03-17,$1.21 ,26396,Organic,2024,BuffaloRochester, NY,2552
2024-03-17,$1.01 ,507954,Conventional,2024,Charlotte, NC,2428
2024-03-17,$1.28 ,48953,Organic,2024,Charlotte, NC,2428
2024-03-17,$0.82 ,1656229,Conventional,2024,Chicago, IL,2030
2024-03-17,$1.16 ,84583,Organic,2024,Chicago, IL,2030
2024-03-17,$0.99 ,364186,Conventional,2024,CincinnatiDayton, OH,2190
2024-03-17,$1.97 ,21321,Organic,2024,CincinnatiDayton, OH,2190
2024-03-17,$1.01 ,311776,Conventional,2024,Columbus, OH,2261
2024-03-17,$1.65 ,13135,Organic,2024,Columbus, OH,2261
2024-03-17,$0.79 ,1724015,Conventional,2024,DallasFtWorth, TX,1449
2024-03-17,$1.07 ,72247,Organic,2024,DallasFtWorth, TX,1449
2024-03-17,$1.11 ,1045557,Conventional,2024,Denver, CO,1032
2024-03-17,$1.25 ,54602,Organic,2024,Denver, CO,1032
2024-03-17,$1.05 ,539664,Conventional,2024,Detroit, MI,2296
2024-03-17,$1.42 ,27044,Organic,2024,Detroit, MI,2296
2024-03-17,$1.15 ,268198,Conventional,2024,Grand Rapids, MI,2193
2024-03-17,$1.15 ,9132,Organic,2024,Grand Rapids, MI,2193
2024-03-17,$1.08 ,506727,Conventional,2024,HarrisburgScranton, PA,2717
2024-03-17,$0.90 ,59801,Organic,2024,HarrisburgScranton, PA,2717
2024-03-17,$1.24 ,439184,Conventional,2024,HartfordSpringfield, CT,2906
2024-03-17,$1.29 ,34483,Organic,2024,HartfordSpringfield, CT,2906
2024-03-17,$0.89 ,1050768,Conventional,2024,Houston, TX,1656
2024-03-17,$1.01 ,35758,Organic,2024,Houston, TX,1656
2024-03-17,$1.01 ,319964,Conventional,2024,Indianapolis, IN,2083
2024-03-17,$1.58 ,14056,Organic,2024,Indianapolis, IN,2083
2024-03-17,$1.03 ,308096,Conventional,2024,Jacksonville, FL,2440
2024-03-17,$1.34 ,16046,Organic,2024,Jacksonville, FL,2440
2024-03-17,$1.06 ,412826,Conventional,2024,Las Vegas, NV,286
2024-03-17,$1.31 ,24639,Organic,2024,Las Vegas, NV,286
2024-03-17,$1.10 ,3369223,Conventional,2024,Los Angeles, CA,111
2024-03-17,$1.46 ,185139,Organic,2024,Los Angeles, CA,111
2024-03-17,$0.96 ,170481,Conventional,2024,Louisville, KY,2101
2024-03-17,$1.76 ,10489,Organic,2024,Louisville, KY,2101
2024-03-17,$0.94 ,387926,Conventional,2024,Nashville, TN,2022
2024-03-17,$1.48 ,30558,Organic,2024,Nashville, TN,2022
2024-03-17,$0.81 ,336086,Conventional,2024,New Orleans, LA,1954
2024-03-17,$1.08 ,21116,Organic,2024,New Orleans, LA,1954
2024-03-17,$1.27 ,2501401,Conventional,2024,New York, NY,2794
2024-03-17,$1.18 ,222419,Organic,2024,New York, NY,2794
2024-03-17,$0.96 ,855776,Conventional,2024,Orlando, FL,2617
2024-03-17,$1.27 ,45245,Organic,2024,Orlando, FL,2617
2024-03-17,$1.03 ,791705,Conventional,2024,Philadelphia, PA,2759
2024-03-17,$1.02 ,80845,Organic,2024,Philadelphia, PA,2759
2024-03-17,$0.95 ,1361185,Conventional,2024,PhoenixTucson, AZ,482
2024-03-17,$1.21 ,48073,Organic,2024,PhoenixTucson, AZ,482
2024-03-17,$0.96 ,221964,Conventional,2024,Pittsburgh, PA,2445
2024-03-17,$1.13 ,14174,Organic,2024,Pittsburgh, PA,2445
2024-03-17,$1.17 ,628614,Conventional,2024,Portland, OR,855
2024-03-17,$2.05 ,38398,Organic,2024,Portland, OR,855
2024-03-17,$1.00 ,585357,Conventional,2024,RaleighGreensboro, NC,2557
2024-03-17,$1.23 ,53910,Organic,2024,RaleighGreensboro, NC,2557
2024-03-17,$0.93 ,422960,Conventional,2024,RichmondNorfolk, VA,2632
2024-03-17,$1.28 ,35389,Organic,2024,RichmondNorfolk, VA,2632
2024-03-17,$1.23 ,470893,Conventional,2024,Sacramento, CA,277
2024-03-17,$1.63 ,21179,Organic,2024,Sacramento, CA,277
2024-03-17,$1.07 ,658020,Conventional,2024,San Diego, CA,253
2024-03-17,$1.60 ,32163,Organic,2024,San Diego, CA,253
2024-03-17,$1.33 ,752405,Conventional,2024,San Francisco, CA,283
2024-03-17,$1.96 ,57514,Organic,2024,San Francisco, CA,283
2024-03-17,$1.37 ,555905,Conventional,2024,Seattle, WA,1029
2024-03-17,$2.14 ,65863,Organic,2024,Seattle, WA,1029
2024-03-17,$1.14 ,88400,Conventional,2024,Spokane, WA,1097
2024-03-17,$2.26 ,5578,Organic,2024,Spokane, WA,1097
2024-03-17,$0.81 ,300657,Conventional,2024,St. Louis, MO,1841
2024-03-17,$1.21 ,20571,Organic,2024,St. Louis, MO,1841
2024-03-17,$0.96 ,112411,Conventional,2024,Syracuse, NY,2693
2024-03-17,$1.13 ,11206,Organic,2024,Syracuse, NY,2693
2024-03-17,$0.98 ,875942,Conventional,2024,Tampa, FL,2636
2024-03-17,$1.25 ,39740,Organic,2024,Tampa, FL,2636
2024-03-24,$1.06 ,153115,Conventional,2024,Albany, NY,2832
2024-03-24,$1.17 ,8063,Organic,2024,Albany, NY,2832
2024-03-24,$1.01 ,927894,Conventional,2024,Atlanta, GA,2199
2024-03-24,$0.98 ,107681,Organic,2024,Atlanta, GA,2199
2024-03-24,$1.12 ,1298106,Conventional,2024,BaltimoreWashington, MD,2679
2024-03-24,$1.23 ,108123,Organic,2024,BaltimoreWashington, MD,2679
2024-03-24,$1.16 ,127681,Conventional,2024,Boise, ID,827
2024-03-24,$1.97 ,6765,Organic,2024,Boise, ID,827
2024-03-24,$1.19 ,847540,Conventional,2024,Boston, MA,2998
2024-03-24,$1.47 ,39630,Organic,2024,Boston, MA,2998
2024-03-24,$0.99 ,255346,Conventional,2024,BuffaloRochester, NY,2552
2024-03-24,$1.23 ,24954,Organic,2024,BuffaloRochester, NY,2552
2024-03-24,$1.09 ,464898,Conventional,2024,Charlotte, NC,2428
2024-03-24,$1.35 ,49740,Organic,2024,Charlotte, NC,2428
2024-03-24,$0.99 ,1180877,Conventional,2024,Chicago, IL,2030
2024-03-24,$1.19 ,76331,Organic,2024,Chicago, IL,2030
2024-03-24,$0.99 ,355766,Conventional,2024,CincinnatiDayton, OH,2190
2024-03-24,$1.94 ,20923,Organic,2024,CincinnatiDayton, OH,2190
2024-03-24,$1.17 ,295871,Conventional,2024,Columbus, OH,2261
2024-03-24,$1.66 ,13550,Organic,2024,Columbus, OH,2261
2024-03-24,$0.85 ,1620074,Conventional,2024,DallasFtWorth, TX,1449
2024-03-24,$1.07 ,72299,Organic,2024,DallasFtWorth, TX,1449
2024-03-24,$1.21 ,871944,Conventional,2024,Denver, CO,1032
2024-03-24,$1.26 ,58424,Organic,2024,Denver, CO,1032
2024-03-24,$1.01 ,491796,Conventional,2024,Detroit, MI,2296
2024-03-24,$1.40 ,27013,Organic,2024,Detroit, MI,2296
2024-03-24,$1.14 ,205243,Conventional,2024,Grand Rapids, MI,2193
2024-03-24,$1.12 ,9889,Organic,2024,Grand Rapids, MI,2193
2024-03-24,$1.11 ,495211,Conventional,2024,HarrisburgScranton, PA,2717
2024-03-24,$0.89 ,60126,Organic,2024,HarrisburgScranton, PA,2717
2024-03-24,$1.19 ,523860,Conventional,2024,HartfordSpringfield, CT,2906
2024-03-24,$1.31 ,34490,Organic,2024,HartfordSpringfield, CT,2906
2024-03-24,$0.92 ,1057479,Conventional,2024,Houston, TX,1656
2024-03-24,$1.03 ,36675,Organic,2024,Houston, TX,1656
2024-03-24,$0.99 ,321161,Conventional,2024,Indianapolis, IN,2083
2024-03-24,$1.53 ,15130,Organic,2024,Indianapolis, IN,2083
2024-03-24,$1.01 ,319215,Conventional,2024,Jacksonville, FL,2440
2024-03-24,$1.31 ,17473,Organic,2024,Jacksonville, FL,2440
2024-03-24,$1.12 ,392073,Conventional,2024,Las Vegas, NV,286
2024-03-24,$1.35 ,26023,Organic,2024,Las Vegas, NV,286
2024-03-24,$1.21 ,2992660,Conventional,2024,Los Angeles, CA,111
2024-03-24,$1.48 ,192255,Organic,2024,Los Angeles, CA,111
2024-03-24,$1.02 ,166986,Conventional,2024,Louisville, KY,2101
2024-03-24,$1.77 ,10160,Organic,2024,Louisville, KY,2101
2024-03-24,$0.98 ,380746,Conventional,2024,Nashville, TN,2022
2024-03-24,$1.54 ,33219,Organic,2024,Nashville, TN,2022
2024-03-24,$0.84 ,325204,Conventional,2024,New Orleans, LA,1954
2024-03-24,$1.05 ,20584,Organic,2024,New Orleans, LA,1954
2024-03-24,$1.15 ,3031956,Conventional,2024,New York, NY,2794
2024-03-24,$1.12 ,211894,Organic,2024,New York, NY,2794
2024-03-24,$0.95 ,858317,Conventional,2024,Orlando, FL,2617
2024-03-24,$1.25 ,50068,Organic,2024,Orlando, FL,2617
2024-03-24,$1.02 ,821322,Conventional,2024,Philadelphia, PA,2759
2024-03-24,$0.98 ,77680,Organic,2024,Philadelphia, PA,2759
2024-03-24,$1.00 ,1312767,Conventional,2024,PhoenixTucson, AZ,482
2024-03-24,$1.24 ,50204,Organic,2024,PhoenixTucson, AZ,482
2024-03-24,$0.97 ,213815,Conventional,2024,Pittsburgh, PA,2445
2024-03-24,$1.12 ,11275,Organic,2024,Pittsburgh, PA,2445
2024-03-24,$1.24 ,579766,Conventional,2024,Portland, OR,855
2024-03-24,$2.21 ,40057,Organic,2024,Portland, OR,855
2024-03-24,$1.07 ,526508,Conventional,2024,RaleighGreensboro, NC,2557
2024-03-24,$1.30 ,54967,Organic,2024,RaleighGreensboro, NC,2557
2024-03-24,$0.99 ,394553,Conventional,2024,RichmondNorfolk, VA,2632
2024-03-24,$1.27 ,39000,Organic,2024,RichmondNorfolk, VA,2632
2024-03-24,$1.15 ,482754,Conventional,2024,Sacramento, CA,277
2024-03-24,$1.76 ,18232,Organic,2024,Sacramento, CA,277
2024-03-24,$1.16 ,585693,Conventional,2024,San Diego, CA,253
2024-03-24,$1.63 ,31064,Organic,2024,San Diego, CA,253
2024-03-24,$1.02 ,870061,Conventional,2024,San Francisco, CA,283
2024-03-24,$1.92 ,60963,Organic,2024,San Francisco, CA,283
2024-03-24,$1.51 ,509869,Conventional,2024,Seattle, WA,1029
2024-03-24,$2.40 ,88394,Organic,2024,Seattle, WA,1029
2024-03-24,$1.28 ,79797,Conventional,2024,Spokane, WA,1097
2024-03-24,$1.76 ,5933,Organic,2024,Spokane, WA,1097
2024-03-24,$0.82 ,300564,Conventional,2024,St. Louis, MO,1841
2024-03-24,$1.22 ,21498,Organic,2024,St. Louis, MO,1841
2024-03-24,$1.00 ,120072,Conventional,2024,Syracuse, NY,2693
2024-03-24,$1.15 ,10474,Organic,2024,Syracuse, NY,2693
2024-03-24,$0.97 ,878627,Conventional,2024,Tampa, FL,2636
2024-03-24,$1.23 ,39223,Organic,2024,Tampa, FL,2636
2024-03-31,$1.10 ,142404,Conventional,2024,Albany, NY,2832
2024-03-31,$1.28 ,7859,Organic,2024,Albany, NY,2832
2024-03-31,$1.05 ,836829,Conventional,2024,Atlanta, GA,2199
2024-03-31,$1.01 ,103003,Organic,2024,Atlanta, GA,2199
2024-03-31,$1.11 ,1280269,Conventional,2024,BaltimoreWashington, MD,2679
2024-03-31,$1.38 ,95238,Organic,2024,BaltimoreWashington, MD,2679
2024-03-31,$1.29 ,113944,Conventional,2024,Boise, ID,827
2024-03-31,$1.94 ,7008,Organic,2024,Boise, ID,827
2024-03-31,$1.28 ,724560,Conventional,2024,Boston, MA,2998
2024-03-31,$1.52 ,39574,Organic,2024,Boston, MA,2998
2024-03-31,$1.01 ,260836,Conventional,2024,BuffaloRochester, NY,2552
2024-03-31,$1.30 ,21773,Organic,2024,BuffaloRochester, NY,2552
2024-03-31,$1.14 ,436613,Conventional,2024,Charlotte, NC,2428
2024-03-31,$1.39 ,46053,Organic,2024,Charlotte, NC,2428
2024-03-31,$1.02 ,1223580,Conventional,2024,Chicago, IL,2030
2024-03-31,$1.26 ,78866,Organic,2024,Chicago, IL,2030
2024-03-31,$1.03 ,340800,Conventional,2024,CincinnatiDayton, OH,2190
2024-03-31,$1.94 ,20794,Organic,2024,CincinnatiDayton, OH,2190
2024-03-31,$1.17 ,286794,Conventional,2024,Columbus, OH,2261
2024-03-31,$1.62 ,13150,Organic,2024,Columbus, OH,2261
2024-03-31,$0.92 ,1561956,Conventional,2024,DallasFtWorth, TX,1449
2024-03-31,$1.19 ,72234,Organic,2024,DallasFtWorth, TX,1449
2024-03-31,$1.24 ,926671,Conventional,2024,Denver, CO,1032
2024-03-31,$1.28 ,61972,Organic,2024,Denver, CO,1032
2024-03-31,$1.07 ,486640,Conventional,2024,Detroit, MI,2296
2024-03-31,$1.42 ,27261,Organic,2024,Detroit, MI,2296
2024-03-31,$1.21 ,196005,Conventional,2024,Grand Rapids, MI,2193
2024-03-31,$1.13 ,9451,Organic,2024,Grand Rapids, MI,2193
2024-03-31,$1.12 ,484640,Conventional,2024,HarrisburgScranton, PA,2717
2024-03-31,$0.94 ,56303,Organic,2024,HarrisburgScranton, PA,2717
2024-03-31,$1.27 ,434845,Conventional,2024,HartfordSpringfield, CT,2906
2024-03-31,$1.36 ,28597,Organic,2024,HartfordSpringfield, CT,2906
2024-03-31,$1.02 ,977128,Conventional,2024,Houston, TX,1656
2024-03-31,$1.10 ,33184,Organic,2024,Houston, TX,1656
2024-03-31,$1.05 ,304536,Conventional,2024,Indianapolis, IN,2083
2024-03-31,$1.54 ,15611,Organic,2024,Indianapolis, IN,2083
2024-03-31,$1.07 ,302339,Conventional,2024,Jacksonville, FL,2440
2024-03-31,$1.57 ,10714,Organic,2024,Jacksonville, FL,2440
2024-03-31,$1.17 ,402996,Conventional,2024,Las Vegas, NV,286
2024-03-31,$1.33 ,28284,Organic,2024,Las Vegas, NV,286
2024-03-31,$1.26 ,3108873,Conventional,2024,Los Angeles, CA,111
2024-03-31,$1.59 ,175594,Organic,2024,Los Angeles, CA,111
2024-03-31,$1.04 ,156507,Conventional,2024,Louisville, KY,2101
2024-03-31,$1.76 ,10133,Organic,2024,Louisville, KY,2101
2024-03-31,$1.03 ,367566,Conventional,2024,Nashville, TN,2022
2024-03-31,$1.55 ,30176,Organic,2024,Nashville, TN,2022
2024-03-31,$0.89 ,307133,Conventional,2024,New Orleans, LA,1954
2024-03-31,$1.14 ,19280,Organic,2024,New Orleans, LA,1954
2024-03-31,$1.27 ,2457564,Conventional,2024,New York, NY,2794
2024-03-31,$1.24 ,201611,Organic,2024,New York, NY,2794
2024-03-31,$1.00 ,820903,Conventional,2024,Orlando, FL,2617
2024-03-31,$1.29 ,47982,Organic,2024,Orlando, FL,2617
2024-03-31,$1.07 ,734980,Conventional,2024,Philadelphia, PA,2759
2024-03-31,$1.07 ,73274,Organic,2024,Philadelphia, PA,2759
2024-03-31,$1.03 ,1362428,Conventional,2024,PhoenixTucson, AZ,482
2024-03-31,$1.24 ,56003,Organic,2024,PhoenixTucson, AZ,482
2024-03-31,$1.00 ,219092,Conventional,2024,Pittsburgh, PA,2445
2024-03-31,$1.15 ,11109,Organic,2024,Pittsburgh, PA,2445
2024-03-31,$1.30 ,572979,Conventional,2024,Portland, OR,855
2024-03-31,$2.18 ,38885,Organic,2024,Portland, OR,855
2024-03-31,$1.14 ,518047,Conventional,2024,RaleighGreensboro, NC,2557
2024-03-31,$1.35 ,51007,Organic,2024,RaleighGreensboro, NC,2557
2024-03-31,$1.02 ,371790,Conventional,2024,RichmondNorfolk, VA,2632
2024-03-31,$1.33 ,34826,Organic,2024,RichmondNorfolk, VA,2632
2024-03-31,$1.27 ,473285,Conventional,2024,Sacramento, CA,277
2024-03-31,$1.74 ,17926,Organic,2024,Sacramento, CA,277
2024-03-31,$1.18 ,595218,Conventional,2024,San Diego, CA,253
2024-03-31,$1.80 ,28501,Organic,2024,San Diego, CA,253
2024-03-31,$1.26 ,790678,Conventional,2024,San Francisco, CA,283
2024-03-31,$1.93 ,53674,Organic,2024,San Francisco, CA,283
2024-03-31,$1.55 ,510590,Conventional,2024,Seattle, WA,1029
2024-03-31,$2.64 ,76265,Organic,2024,Seattle, WA,1029
2024-03-31,$1.33 ,78651,Conventional,2024,Spokane, WA,1097
2024-03-31,$2.11 ,5178,Organic,2024,Spokane, WA,1097
